Live Detection Started: 2025-07-01 16:50:49.964156
Frame | Time | AmbulanceDetected | VehicleCount | Congestion | Classes
591 | 16:53:23 | False | 0 | Low | {}
592 | 16:53:24 | False | 0 | Low | {}
593 | 16:53:24 | True | 1 | Low | {'ambulance': 1}
594 | 16:53:24 | True | 1 | Low | {'ambulance': 1}
595 | 16:53:24 | True | 2 | Low | {'ambulance': 2}
596 | 16:53:25 | True | 1 | Low | {'ambulance': 1}
597 | 16:53:25 | True | 1 | Low | {'ambulance': 1}
598 | 16:53:25 | True | 1 | Low | {'ambulance': 1}
599 | 16:53:25 | True | 1 | Low | {'ambulance': 1}
600 | 16:53:26 | True | 1 | Low | {'ambulance': 1}
601 | 16:53:26 | True | 2 | Low | {'ambulance': 2}
602 | 16:53:26 | True | 2 | Low | {'ambulance': 2}
603 | 16:53:26 | True | 2 | Low | {'ambulance': 2}
604 | 16:53:27 | True | 1 | Low | {'ambulance': 1}
605 | 16:53:27 | True | 1 | Low | {'ambulance': 1}
606 | 16:53:27 | True | 1 | Low | {'ambulance': 1}
607 | 16:53:27 | True | 1 | Low | {'ambulance': 1}
608 | 16:53:28 | True | 2 | Low | {'ambulance': 2}
609 | 16:53:28 | True | 1 | Low | {'ambulance': 1}
610 | 16:53:28 | True | 1 | Low | {'ambulance': 1}
611 | 16:53:28 | True | 1 | Low | {'ambulance': 1}
612 | 16:53:29 | True | 1 | Low | {'ambulance': 1}
613 | 16:53:29 | False | 0 | Low | {}
614 | 16:53:29 | False | 0 | Low | {}
615 | 16:53:29 | False | 0 | Low | {}
616 | 16:53:29 | True | 1 | Low | {'ambulance': 1}
617 | 16:53:30 | True | 1 | Low | {'ambulance': 1}
618 | 16:53:30 | False | 0 | Low | {}
619 | 16:53:30 | True | 1 | Low | {'ambulance': 1}
620 | 16:53:30 | True | 1 | Low | {'ambulance': 1}
621 | 16:53:31 | True | 1 | Low | {'ambulance': 1}
622 | 16:53:31 | True | 1 | Low | {'ambulance': 1}
623 | 16:53:31 | True | 2 | Low | {'ambulance': 2}
624 | 16:53:32 | False | 0 | Low | {}
625 | 16:53:32 | True | 2 | Low | {'ambulance': 2}
626 | 16:53:32 | True | 2 | Low | {'ambulance': 2}
627 | 16:53:32 | False | 0 | Low | {}
628 | 16:53:33 | True | 1 | Low | {'ambulance': 1}
629 | 16:53:33 | True | 1 | Low | {'ambulance': 1}
630 | 16:53:33 | False | 0 | Low | {}
631 | 16:53:33 | True | 1 | Low | {'ambulance': 1}
632 | 16:53:34 | True | 1 | Low | {'ambulance': 1}
633 | 16:53:34 | False | 0 | Low | {}
634 | 16:53:34 | False | 0 | Low | {}
635 | 16:53:34 | True | 2 | Low | {'ambulance': 2}
636 | 16:53:35 | True | 1 | Low | {'ambulance': 1}
637 | 16:53:35 | True | 1 | Low | {'ambulance': 1}
638 | 16:53:35 | True | 1 | Low | {'ambulance': 1}
639 | 16:53:35 | True | 2 | Low | {'ambulance': 2}
640 | 16:53:36 | True | 1 | Low | {'ambulance': 1}
641 | 16:53:36 | True | 1 | Low | {'ambulance': 1}
642 | 16:53:36 | True | 1 | Low | {'ambulance': 1}
643 | 16:53:36 | True | 1 | Low | {'ambulance': 1}
644 | 16:53:37 | True | 1 | Low | {'ambulance': 1}
645 | 16:53:37 | False | 0 | Low | {}
646 | 16:53:37 | False | 0 | Low | {}
647 | 16:53:37 | False | 0 | Low | {}
648 | 16:53:38 | True | 1 | Low | {'ambulance': 1}
649 | 16:53:38 | True | 1 | Low | {'ambulance': 1}
650 | 16:53:38 | True | 2 | Low | {'ambulance': 2}
651 | 16:53:38 | True | 2 | Low | {'ambulance': 2}
652 | 16:53:39 | True | 2 | Low | {'ambulance': 2}
653 | 16:53:39 | True | 1 | Low | {'ambulance': 1}
654 | 16:53:39 | True | 1 | Low | {'ambulance': 1}
655 | 16:53:39 | True | 1 | Low | {'ambulance': 1}
656 | 16:53:40 | True | 1 | Low | {'ambulance': 1}
657 | 16:53:40 | True | 1 | Low | {'ambulance': 1}
658 | 16:53:40 | True | 1 | Low | {'ambulance': 1}
659 | 16:53:40 | True | 1 | Low | {'ambulance': 1}
660 | 16:53:41 | True | 1 | Low | {'ambulance': 1}
661 | 16:53:41 | True | 1 | Low | {'ambulance': 1}
662 | 16:53:41 | True | 1 | Low | {'ambulance': 1}
663 | 16:53:41 | True | 1 | Low | {'ambulance': 1}
664 | 16:53:42 | True | 1 | Low | {'ambulance': 1}
665 | 16:53:42 | True | 1 | Low | {'ambulance': 1}
666 | 16:53:42 | True | 1 | Low | {'ambulance': 1}
667 | 16:53:42 | True | 1 | Low | {'ambulance': 1}
668 | 16:53:43 | True | 1 | Low | {'ambulance': 1}
669 | 16:53:43 | True | 1 | Low | {'ambulance': 1}
670 | 16:53:43 | True | 1 | Low | {'ambulance': 1}
671 | 16:53:43 | True | 1 | Low | {'ambulance': 1}
672 | 16:53:44 | True | 1 | Low | {'ambulance': 1}
673 | 16:53:44 | False | 0 | Low | {}
674 | 16:53:44 | True | 1 | Low | {'ambulance': 1}
675 | 16:53:44 | True | 1 | Low | {'ambulance': 1}
676 | 16:53:45 | True | 1 | Low | {'ambulance': 1}
677 | 16:53:45 | False | 0 | Low | {}
678 | 16:53:45 | False | 0 | Low | {}
679 | 16:53:46 | True | 1 | Low | {'ambulance': 1}
680 | 16:53:46 | False | 0 | Low | {}
681 | 16:53:46 | False | 0 | Low | {}
682 | 16:53:46 | False | 0 | Low | {}
683 | 16:53:47 | False | 0 | Low | {}
684 | 16:53:47 | False | 0 | Low | {}
685 | 16:53:47 | False | 0 | Low | {}
686 | 16:53:47 | False | 0 | Low | {}
687 | 16:53:48 | True | 1 | Low | {'ambulance': 1}
688 | 16:53:48 | True | 1 | Low | {'ambulance': 1}
689 | 16:53:48 | True | 1 | Low | {'ambulance': 1}
690 | 16:53:50 | True | 1 | Low | {'ambulance': 1}
691 | 16:53:50 | True | 1 | Low | {'ambulance': 1}
692 | 16:53:50 | True | 1 | Low | {'ambulance': 1}
693 | 16:53:51 | True | 1 | Low | {'ambulance': 1}
694 | 16:53:51 | True | 2 | Low | {'ambulance': 2}
695 | 16:53:51 | True | 1 | Low | {'ambulance': 1}
696 | 16:53:51 | True | 1 | Low | {'ambulance': 1}
697 | 16:53:52 | True | 1 | Low | {'ambulance': 1}
698 | 16:53:52 | False | 0 | Low | {}
699 | 16:53:52 | True | 1 | Low | {'ambulance': 1}
700 | 16:53:53 | False | 0 | Low | {}
701 | 16:53:53 | True | 1 | Low | {'ambulance': 1}
702 | 16:53:53 | False | 0 | Low | {}
703 | 16:53:53 | False | 0 | Low | {}
704 | 16:53:54 | False | 0 | Low | {}
705 | 16:53:54 | False | 0 | Low | {}
706 | 16:53:54 | False | 0 | Low | {}
707 | 16:53:54 | False | 0 | Low | {}
708 | 16:53:55 | False | 0 | Low | {}
709 | 16:53:55 | False | 0 | Low | {}
710 | 16:53:55 | False | 0 | Low | {}
711 | 16:53:55 | False | 0 | Low | {}
712 | 16:53:56 | False | 0 | Low | {}
713 | 16:53:56 | False | 0 | Low | {}
714 | 16:53:56 | False | 0 | Low | {}
715 | 16:53:56 | False | 0 | Low | {}
716 | 16:53:57 | False | 0 | Low | {}
717 | 16:53:57 | False | 0 | Low | {}
718 | 16:53:57 | False | 0 | Low | {}
719 | 16:53:57 | False | 0 | Low | {}
720 | 16:53:58 | False | 0 | Low | {}
721 | 16:53:58 | False | 0 | Low | {}
722 | 16:53:58 | False | 0 | Low | {}
723 | 16:53:59 | False | 0 | Low | {}
724 | 16:53:59 | False | 0 | Low | {}
725 | 16:53:59 | False | 0 | Low | {}
726 | 16:53:59 | False | 0 | Low | {}
727 | 16:54:00 | False | 0 | Low | {}
728 | 16:54:00 | False | 0 | Low | {}
729 | 16:54:00 | False | 0 | Low | {}
730 | 16:54:00 | False | 0 | Low | {}
731 | 16:54:01 | False | 0 | Low | {}
732 | 16:54:01 | False | 0 | Low | {}
733 | 16:54:01 | False | 0 | Low | {}
734 | 16:54:01 | False | 0 | Low | {}
735 | 16:54:02 | False | 0 | Low | {}
736 | 16:54:02 | False | 0 | Low | {}
737 | 16:54:03 | False | 0 | Low | {}
738 | 16:54:03 | False | 0 | Low | {}
739 | 16:54:03 | False | 0 | Low | {}
740 | 16:54:03 | False | 0 | Low | {}
741 | 16:54:04 | False | 0 | Low | {}
742 | 16:54:04 | False | 0 | Low | {}
743 | 16:54:04 | False | 0 | Low | {}
744 | 16:54:04 | False | 0 | Low | {}
745 | 16:54:05 | True | 1 | Low | {'ambulance': 1}
746 | 16:54:05 | True | 1 | Low | {'ambulance': 1}
747 | 16:54:05 | False | 0 | Low | {}
748 | 16:54:06 | False | 0 | Low | {}
749 | 16:54:06 | False | 0 | Low | {}
750 | 16:54:06 | False | 0 | Low | {}
751 | 16:54:06 | False | 0 | Low | {}
752 | 16:54:07 | False | 0 | Low | {}
753 | 16:54:07 | True | 2 | Low | {'ambulance': 2}
754 | 16:54:07 | False | 0 | Low | {}
755 | 16:54:07 | True | 1 | Low | {'ambulance': 1}
756 | 16:54:08 | True | 1 | Low | {'ambulance': 1}
757 | 16:54:08 | True | 1 | Low | {'ambulance': 1}
758 | 16:54:08 | False | 0 | Low | {}
759 | 16:54:08 | False | 0 | Low | {}
760 | 16:54:09 | True | 1 | Low | {'ambulance': 1}
761 | 16:54:09 | True | 1 | Low | {'ambulance': 1}
762 | 16:54:09 | True | 1 | Low | {'ambulance': 1}
763 | 16:54:09 | True | 1 | Low | {'ambulance': 1}
764 | 16:54:10 | True | 2 | Low | {'ambulance': 2}
765 | 16:54:10 | False | 0 | Low | {}
766 | 16:54:10 | True | 1 | Low | {'ambulance': 1}
767 | 16:54:10 | True | 1 | Low | {'ambulance': 1}
768 | 16:54:11 | False | 0 | Low | {}
769 | 16:54:11 | True | 1 | Low | {'ambulance': 1}
770 | 16:54:11 | True | 1 | Low | {'ambulance': 1}
771 | 16:54:12 | True | 1 | Low | {'ambulance': 1}
772 | 16:54:12 | True | 1 | Low | {'ambulance': 1}
773 | 16:54:12 | False | 0 | Low | {}
774 | 16:54:12 | True | 2 | Low | {'ambulance': 2}
775 | 16:54:13 | False | 0 | Low | {}
776 | 16:54:13 | False | 0 | Low | {}
777 | 16:54:13 | False | 0 | Low | {}
778 | 16:54:13 | True | 1 | Low | {'ambulance': 1}
779 | 16:54:14 | True | 1 | Low | {'ambulance': 1}
780 | 16:54:14 | False | 0 | Low | {}
781 | 16:54:14 | False | 0 | Low | {}
782 | 16:54:14 | False | 0 | Low | {}
783 | 16:54:15 | False | 0 | Low | {}
784 | 16:54:15 | False | 0 | Low | {}
785 | 16:54:15 | False | 0 | Low | {}
786 | 16:54:16 | False | 0 | Low | {}
787 | 16:54:16 | False | 0 | Low | {}
788 | 16:54:16 | True | 1 | Low | {'ambulance': 1}
789 | 16:54:16 | False | 0 | Low | {}
790 | 16:54:17 | True | 1 | Low | {'ambulance': 1}
791 | 16:54:17 | False | 0 | Low | {}
792 | 16:54:17 | False | 0 | Low | {}
793 | 16:54:17 | True | 1 | Low | {'ambulance': 1}
794 | 16:54:18 | False | 0 | Low | {}
795 | 16:54:18 | False | 0 | Low | {}
796 | 16:54:18 | True | 1 | Low | {'ambulance': 1}
797 | 16:54:18 | True | 1 | Low | {'ambulance': 1}
798 | 16:54:19 | True | 1 | Low | {'ambulance': 1}
799 | 16:54:19 | False | 0 | Low | {}
800 | 16:54:19 | True | 1 | Low | {'ambulance': 1}
801 | 16:54:19 | True | 1 | Low | {'ambulance': 1}
802 | 16:54:20 | True | 2 | Low | {'ambulance': 2}
803 | 16:54:20 | True | 1 | Low | {'ambulance': 1}
804 | 16:54:20 | True | 1 | Low | {'ambulance': 1}
805 | 16:54:20 | True | 2 | Low | {'ambulance': 2}
806 | 16:54:21 | True | 1 | Low | {'ambulance': 1}
807 | 16:54:21 | True | 1 | Low | {'ambulance': 1}
808 | 16:54:21 | True | 2 | Low | {'ambulance': 2}
809 | 16:54:21 | True | 1 | Low | {'ambulance': 1}
810 | 16:54:22 | True | 2 | Low | {'ambulance': 2}
811 | 16:54:22 | True | 1 | Low | {'ambulance': 1}
812 | 16:54:22 | True | 1 | Low | {'ambulance': 1}
813 | 16:54:22 | True | 1 | Low | {'ambulance': 1}
814 | 16:54:22 | True | 3 | Low | {'ambulance': 3}
815 | 16:54:23 | True | 2 | Low | {'ambulance': 2}
816 | 16:54:23 | True | 1 | Low | {'ambulance': 1}
817 | 16:54:23 | True | 1 | Low | {'ambulance': 1}
818 | 16:54:24 | False | 0 | Low | {}
819 | 16:54:24 | True | 2 | Low | {'ambulance': 2}
820 | 16:54:24 | True | 1 | Low | {'ambulance': 1}
821 | 16:54:24 | True | 2 | Low | {'ambulance': 2}
822 | 16:54:25 | True | 1 | Low | {'ambulance': 1}
823 | 16:54:25 | True | 2 | Low | {'ambulance': 2}
824 | 16:54:25 | True | 2 | Low | {'ambulance': 2}
825 | 16:54:25 | True | 1 | Low | {'ambulance': 1}
826 | 16:54:26 | True | 1 | Low | {'ambulance': 1}
827 | 16:54:26 | False | 0 | Low | {}
828 | 16:54:26 | True | 1 | Low | {'ambulance': 1}
829 | 16:54:26 | True | 1 | Low | {'ambulance': 1}
830 | 16:54:27 | True | 2 | Low | {'ambulance': 2}
831 | 16:54:27 | False | 0 | Low | {}
832 | 16:54:27 | False | 0 | Low | {}
833 | 16:54:27 | False | 0 | Low | {}
834 | 16:54:28 | False | 0 | Low | {}
835 | 16:54:28 | False | 0 | Low | {}
836 | 16:54:28 | False | 0 | Low | {}
837 | 16:54:28 | False | 0 | Low | {}
838 | 16:54:29 | True | 2 | Low | {'ambulance': 2}
839 | 16:54:29 | True | 2 | Low | {'ambulance': 2}
840 | 16:54:29 | False | 0 | Low | {}
841 | 16:54:29 | True | 1 | Low | {'ambulance': 1}
842 | 16:54:30 | True | 1 | Low | {'ambulance': 1}
843 | 16:54:30 | True | 1 | Low | {'ambulance': 1}
844 | 16:54:30 | True | 2 | Low | {'ambulance': 2}
845 | 16:54:30 | True | 2 | Low | {'ambulance': 2}
846 | 16:54:31 | True | 1 | Low | {'ambulance': 1}
847 | 16:54:31 | True | 1 | Low | {'ambulance': 1}
848 | 16:54:31 | True | 1 | Low | {'ambulance': 1}
849 | 16:54:32 | True | 1 | Low | {'ambulance': 1}
850 | 16:54:32 | True | 1 | Low | {'ambulance': 1}
851 | 16:54:32 | True | 1 | Low | {'ambulance': 1}
852 | 16:54:32 | True | 1 | Low | {'ambulance': 1}
853 | 16:54:33 | True | 1 | Low | {'ambulance': 1}
854 | 16:54:33 | True | 1 | Low | {'ambulance': 1}
855 | 16:54:33 | True | 1 | Low | {'ambulance': 1}
856 | 16:54:33 | True | 1 | Low | {'ambulance': 1}
857 | 16:54:34 | True | 2 | Low | {'ambulance': 2}
858 | 16:54:34 | True | 1 | Low | {'ambulance': 1}
859 | 16:54:34 | False | 0 | Low | {}
860 | 16:54:34 | True | 2 | Low | {'ambulance': 2}
861 | 16:54:35 | True | 2 | Low | {'ambulance': 2}
862 | 16:54:35 | True | 2 | Low | {'ambulance': 2}
863 | 16:54:35 | True | 2 | Low | {'ambulance': 2}
864 | 16:54:35 | True | 1 | Low | {'ambulance': 1}
865 | 16:54:36 | True | 1 | Low | {'ambulance': 1}
866 | 16:54:36 | True | 1 | Low | {'ambulance': 1}
867 | 16:54:36 | True | 1 | Low | {'ambulance': 1}
868 | 16:54:36 | False | 0 | Low | {}
869 | 16:54:37 | True | 1 | Low | {'ambulance': 1}
870 | 16:54:37 | True | 1 | Low | {'ambulance': 1}
871 | 16:54:37 | True | 1 | Low | {'ambulance': 1}
872 | 16:54:37 | True | 1 | Low | {'ambulance': 1}
873 | 16:54:38 | True | 1 | Low | {'ambulance': 1}
874 | 16:54:38 | True | 1 | Low | {'ambulance': 1}
875 | 16:54:38 | True | 1 | Low | {'ambulance': 1}
876 | 16:54:39 | True | 3 | Low | {'ambulance': 3}
877 | 16:54:39 | True | 1 | Low | {'ambulance': 1}
878 | 16:54:39 | True | 2 | Low | {'ambulance': 2}
879 | 16:54:39 | False | 0 | Low | {}
880 | 16:54:40 | False | 0 | Low | {}
881 | 16:54:40 | True | 1 | Low | {'ambulance': 1}
882 | 16:54:40 | True | 1 | Low | {'ambulance': 1}
883 | 16:54:40 | False | 0 | Low | {}
884 | 16:54:41 | True | 1 | Low | {'ambulance': 1}
885 | 16:54:41 | False | 0 | Low | {}
886 | 16:54:41 | True | 1 | Low | {'ambulance': 1}
887 | 16:54:41 | True | 1 | Low | {'ambulance': 1}
888 | 16:54:42 | False | 0 | Low | {}
889 | 16:54:42 | True | 1 | Low | {'ambulance': 1}
890 | 16:54:42 | False | 0 | Low | {}
891 | 16:54:42 | True | 1 | Low | {'ambulance': 1}
892 | 16:54:43 | True | 1 | Low | {'ambulance': 1}
893 | 16:54:43 | False | 0 | Low | {}
894 | 16:54:43 | False | 0 | Low | {}
895 | 16:54:43 | False | 0 | Low | {}
896 | 16:54:44 | True | 2 | Low | {'ambulance': 2}
897 | 16:54:44 | False | 0 | Low | {}
898 | 16:54:44 | False | 0 | Low | {}
899 | 16:54:44 | True | 1 | Low | {'ambulance': 1}
900 | 16:54:45 | True | 1 | Low | {'ambulance': 1}
901 | 16:54:45 | True | 1 | Low | {'ambulance': 1}
902 | 16:54:45 | True | 1 | Low | {'ambulance': 1}
903 | 16:54:45 | True | 2 | Low | {'ambulance': 2}
904 | 16:54:46 | True | 1 | Low | {'ambulance': 1}
905 | 16:54:46 | True | 1 | Low | {'ambulance': 1}
906 | 16:54:46 | True | 1 | Low | {'ambulance': 1}
907 | 16:54:46 | True | 1 | Low | {'ambulance': 1}
908 | 16:54:46 | False | 0 | Low | {}
909 | 16:54:47 | False | 0 | Low | {}
910 | 16:54:47 | False | 0 | Low | {}
911 | 16:54:47 | True | 1 | Low | {'ambulance': 1}
912 | 16:54:47 | True | 1 | Low | {'ambulance': 1}
913 | 16:54:48 | False | 0 | Low | {}
914 | 16:54:48 | True | 1 | Low | {'ambulance': 1}
915 | 16:54:48 | True | 1 | Low | {'ambulance': 1}
916 | 16:54:48 | True | 1 | Low | {'ambulance': 1}
917 | 16:54:49 | True | 1 | Low | {'ambulance': 1}
918 | 16:54:49 | True | 1 | Low | {'ambulance': 1}
919 | 16:54:49 | True | 1 | Low | {'ambulance': 1}
920 | 16:54:49 | False | 0 | Low | {}
921 | 16:54:50 | True | 1 | Low | {'ambulance': 1}
922 | 16:54:50 | True | 1 | Low | {'ambulance': 1}
923 | 16:54:50 | True | 1 | Low | {'ambulance': 1}
924 | 16:54:50 | False | 0 | Low | {}
925 | 16:54:51 | False | 0 | Low | {}
926 | 16:54:51 | False | 0 | Low | {}
927 | 16:54:51 | False | 0 | Low | {}
928 | 16:54:51 | True | 1 | Low | {'ambulance': 1}
929 | 16:54:52 | False | 0 | Low | {}
930 | 16:54:52 | True | 1 | Low | {'ambulance': 1}
931 | 16:54:52 | True | 1 | Low | {'ambulance': 1}
932 | 16:54:52 | False | 0 | Low | {}
933 | 16:54:52 | False | 0 | Low | {}
934 | 16:54:53 | False | 0 | Low | {}
935 | 16:54:53 | True | 1 | Low | {'ambulance': 1}
936 | 16:54:53 | True | 1 | Low | {'ambulance': 1}
937 | 16:54:53 | True | 2 | Low | {'ambulance': 2}
938 | 16:54:54 | False | 0 | Low | {}
939 | 16:54:54 | False | 0 | Low | {}
940 | 16:54:54 | False | 0 | Low | {}
941 | 16:54:54 | False | 0 | Low | {}
942 | 16:54:55 | False | 0 | Low | {}
943 | 16:54:55 | False | 0 | Low | {}
944 | 16:54:55 | False | 0 | Low | {}
945 | 16:54:55 | False | 0 | Low | {}
946 | 16:54:56 | False | 0 | Low | {}
947 | 16:54:56 | False | 0 | Low | {}
948 | 16:54:56 | False | 0 | Low | {}
949 | 16:54:57 | False | 0 | Low | {}
950 | 16:54:57 | False | 0 | Low | {}
951 | 16:54:57 | False | 0 | Low | {}
952 | 16:54:57 | False | 0 | Low | {}
953 | 16:54:58 | False | 0 | Low | {}
954 | 16:54:58 | False | 0 | Low | {}
955 | 16:54:58 | False | 0 | Low | {}
956 | 16:54:59 | False | 0 | Low | {}
957 | 16:54:59 | False | 0 | Low | {}
958 | 16:54:59 | False | 0 | Low | {}
959 | 16:54:59 | False | 0 | Low | {}
960 | 16:54:59 | False | 0 | Low | {}
961 | 16:55:00 | False | 0 | Low | {}
962 | 16:55:00 | False | 0 | Low | {}
963 | 16:55:00 | False | 0 | Low | {}
964 | 16:55:00 | False | 0 | Low | {}
965 | 16:55:01 | False | 0 | Low | {}
966 | 16:55:01 | False | 0 | Low | {}
967 | 16:55:01 | False | 0 | Low | {}
968 | 16:55:01 | False | 0 | Low | {}
969 | 16:55:02 | False | 0 | Low | {}
970 | 16:55:02 | False | 0 | Low | {}
971 | 16:55:02 | False | 0 | Low | {}
972 | 16:55:02 | False | 0 | Low | {}
973 | 16:55:03 | True | 1 | Low | {'ambulance': 1}
974 | 16:55:03 | True | 1 | Low | {'ambulance': 1}
975 | 16:55:03 | True | 2 | Low | {'ambulance': 2}
976 | 16:55:03 | True | 2 | Low | {'ambulance': 2}
977 | 16:55:04 | True | 2 | Low | {'ambulance': 2}
978 | 16:55:04 | True | 2 | Low | {'ambulance': 2}
979 | 16:55:04 | True | 3 | Low | {'ambulance': 3}
980 | 16:55:04 | True | 3 | Low | {'ambulance': 3}
981 | 16:55:05 | True | 3 | Low | {'ambulance': 3}
982 | 16:55:05 | True | 2 | Low | {'ambulance': 2}
983 | 16:55:05 | True | 2 | Low | {'ambulance': 2}
984 | 16:55:05 | True | 1 | Low | {'ambulance': 1}
985 | 16:55:06 | True | 1 | Low | {'ambulance': 1}
986 | 16:55:06 | True | 1 | Low | {'ambulance': 1}
987 | 16:55:06 | True | 1 | Low | {'ambulance': 1}
988 | 16:55:06 | True | 1 | Low | {'ambulance': 1}
989 | 16:55:07 | True | 2 | Low | {'ambulance': 2}
990 | 16:55:07 | True | 1 | Low | {'ambulance': 1}
991 | 16:55:07 | True | 2 | Low | {'ambulance': 2}
992 | 16:55:07 | True | 2 | Low | {'ambulance': 2}
993 | 16:55:08 | True | 2 | Low | {'ambulance': 2}
994 | 16:55:08 | True | 1 | Low | {'ambulance': 1}
995 | 16:55:08 | True | 1 | Low | {'ambulance': 1}
996 | 16:55:08 | False | 0 | Low | {}
997 | 16:55:09 | False | 0 | Low | {}
998 | 16:55:09 | True | 1 | Low | {'ambulance': 1}
999 | 16:55:09 | True | 1 | Low | {'ambulance': 1}
1000 | 16:55:09 | False | 0 | Low | {}
1001 | 16:55:10 | True | 1 | Low | {'ambulance': 1}
1002 | 16:55:10 | True | 1 | Low | {'ambulance': 1}
1003 | 16:55:10 | False | 0 | Low | {}
1004 | 16:55:10 | False | 0 | Low | {}
1005 | 16:55:11 | True | 2 | Low | {'ambulance': 2}
1006 | 16:55:11 | True | 1 | Low | {'ambulance': 1}
1007 | 16:55:11 | True | 2 | Low | {'ambulance': 2}
1008 | 16:55:11 | True | 1 | Low | {'ambulance': 1}
1009 | 16:55:12 | True | 3 | Low | {'ambulance': 3}
1010 | 16:55:12 | False | 0 | Low | {}
1011 | 16:55:12 | False | 0 | Low | {}
1012 | 16:55:12 | False | 0 | Low | {}
1013 | 16:55:13 | False | 0 | Low | {}
1014 | 16:55:13 | False | 0 | Low | {}
1015 | 16:55:13 | False | 0 | Low | {}
1016 | 16:55:13 | False | 0 | Low | {}
1017 | 16:55:14 | False | 0 | Low | {}
1018 | 16:55:14 | False | 0 | Low | {}
1019 | 16:55:14 | False | 0 | Low | {}
1020 | 16:55:14 | False | 0 | Low | {}
1021 | 16:55:15 | False | 0 | Low | {}
1022 | 16:55:15 | True | 1 | Low | {'ambulance': 1}
1023 | 16:55:15 | False | 0 | Low | {}
1024 | 16:55:15 | False | 0 | Low | {}
1025 | 16:55:16 | False | 0 | Low | {}
1026 | 16:55:16 | False | 0 | Low | {}
1027 | 16:55:16 | False | 0 | Low | {}
1028 | 16:55:16 | False | 0 | Low | {}
1029 | 16:55:17 | False | 0 | Low | {}
1030 | 16:55:17 | False | 0 | Low | {}
1031 | 16:55:17 | False | 0 | Low | {}
1032 | 16:55:17 | True | 1 | Low | {'ambulance': 1}
1033 | 16:55:18 | False | 0 | Low | {}
1034 | 16:55:18 | False | 0 | Low | {}
1035 | 16:55:18 | False | 0 | Low | {}
1036 | 16:55:18 | False | 0 | Low | {}
1037 | 16:55:19 | True | 1 | Low | {'ambulance': 1}
1038 | 16:55:19 | True | 2 | Low | {'ambulance': 2}
1039 | 16:55:19 | True | 1 | Low | {'ambulance': 1}
1040 | 16:55:19 | True | 1 | Low | {'ambulance': 1}
1041 | 16:55:20 | True | 1 | Low | {'ambulance': 1}
1042 | 16:55:20 | True | 1 | Low | {'ambulance': 1}
1043 | 16:55:20 | True | 1 | Low | {'ambulance': 1}
1044 | 16:55:20 | True | 1 | Low | {'ambulance': 1}
1045 | 16:55:21 | True | 1 | Low | {'ambulance': 1}
1046 | 16:55:21 | True | 1 | Low | {'ambulance': 1}
1047 | 16:55:21 | True | 1 | Low | {'ambulance': 1}
1048 | 16:55:21 | True | 1 | Low | {'ambulance': 1}
1049 | 16:55:22 | True | 1 | Low | {'ambulance': 1}
1050 | 16:55:22 | True | 1 | Low | {'ambulance': 1}
1051 | 16:55:22 | True | 1 | Low | {'ambulance': 1}
1052 | 16:55:22 | True | 1 | Low | {'ambulance': 1}
1053 | 16:55:23 | True | 1 | Low | {'ambulance': 1}
1054 | 16:55:23 | True | 1 | Low | {'ambulance': 1}
1055 | 16:55:23 | True | 2 | Low | {'ambulance': 2}
1056 | 16:55:23 | True | 1 | Low | {'ambulance': 1}
1057 | 16:55:24 | False | 0 | Low | {}
1058 | 16:55:24 | False | 0 | Low | {}
1059 | 16:55:24 | False | 0 | Low | {}
1060 | 16:55:24 | False | 0 | Low | {}
1061 | 16:55:25 | False | 0 | Low | {}
1062 | 16:55:25 | False | 0 | Low | {}
1063 | 16:55:25 | True | 1 | Low | {'ambulance': 1}
1064 | 16:55:25 | False | 0 | Low | {}
1065 | 16:55:26 | True | 1 | Low | {'ambulance': 1}
1066 | 16:55:26 | True | 2 | Low | {'ambulance': 2}
1067 | 16:55:26 | True | 1 | Low | {'ambulance': 1}
1068 | 16:55:26 | True | 1 | Low | {'ambulance': 1}
1069 | 16:55:27 | True | 1 | Low | {'ambulance': 1}
1070 | 16:55:27 | True | 1 | Low | {'ambulance': 1}
1071 | 16:55:27 | True | 1 | Low | {'ambulance': 1}
1072 | 16:55:27 | True | 1 | Low | {'ambulance': 1}
1073 | 16:55:28 | True | 1 | Low | {'ambulance': 1}
1074 | 16:55:28 | True | 1 | Low | {'ambulance': 1}
1075 | 16:55:28 | True | 1 | Low | {'ambulance': 1}
1076 | 16:55:28 | True | 1 | Low | {'ambulance': 1}
1077 | 16:55:29 | True | 1 | Low | {'ambulance': 1}
1078 | 16:55:29 | True | 1 | Low | {'ambulance': 1}
1079 | 16:55:29 | True | 1 | Low | {'ambulance': 1}
1080 | 16:55:29 | True | 1 | Low | {'ambulance': 1}
1081 | 16:55:30 | True | 1 | Low | {'ambulance': 1}
1082 | 16:55:30 | True | 1 | Low | {'ambulance': 1}
1083 | 16:55:30 | True | 2 | Low | {'ambulance': 2}
1084 | 16:55:30 | True | 2 | Low | {'ambulance': 2}
1085 | 16:55:31 | True | 3 | Low | {'ambulance': 3}
1086 | 16:55:31 | True | 3 | Low | {'ambulance': 3}
1087 | 16:55:31 | True | 4 | Low | {'ambulance': 4}
1088 | 16:55:31 | True | 1 | Low | {'ambulance': 1}
1089 | 16:55:32 | True | 1 | Low | {'ambulance': 1}
